0.47826086956521741,0.44444444444444442,0.51724137931034486,0.51851851851851849,0.47826086956521741,0.40909090909090912,0.54545454545454541,0.375,0.4642857142857143,0.5,0.29999999999999999,0.48484848484848486,0.5,0.52631578947368418,0.30769230769230771,0.48275862068965519,0.48275862068965519,0.44,0.33333333333333331,0.38461538461538464
0.82608695652173914,0.69444444444444442,0.27586206896551724,0.59259259259259256,0.73913043478260865,0.54545454545454541,0.54545454545454541,0.5,0.4642857142857143,0.5,0.45000000000000001,0.48484848484848486,0.54545454545454541,0.42105263157894735,0.076923076923076927,0.55172413793103448,0.65517241379310343,0.56000000000000005,0.51851851851851849,0.5
0.65217391304347827,0.58333333333333337,0.27586206896551724,0.44444444444444442,0.78260869565217395,0.31818181818181818,0.68181818181818177,0.5625,0.4642857142857143,0.3888888888888889,0.40000000000000002,0.42424242424242425,0.36363636363636365,0.21052631578947367,0.076923076923076927,0.31034482758620691,0.55172413793103448,0.52000000000000002,0.66666666666666663,0.5
0.82608695652173914,0.88888888888888884,0.34482758620689657,0.44444444444444442,0.82608695652173914,0.31818181818181818,0.77272727272727271,0.625,0.39285714285714285,0.3888888888888889,0.5,0.45454545454545453,0.36363636363636365,0.21052631578947367,0.038461538461538464,0.41379310344827586,0.48275862068965519,0.47999999999999998,0.51851851851851849,0.61538461538461542
0.60869565217391308,0.66666666666666663,0.48275862068965519,0.70370370370370372,0.86956521739130432,0.22727272727272727,0.77272727272727271,0.6875,0.42857142857142855,0.27777777777777779,0.34999999999999998,0.15151515151515152,0.27272727272727271,0.10526315789473684,0.038461538461538464,0.34482758620689657,0.31034482758620691,0.47999999999999998,0.40740740740740738,0.5
0.2608695652173913,0.5,0.72413793103448276,0.7407407407407407,0.86956521739130432,0.45454545454545453,0.68181818181818177,0.8125,0.4642857142857143,0.1111111111111111,0.20000000000000001,0.30303030303030304,0.22727272727272727,0.052631578947368418,0.038461538461538464,0.27586206896551724,0.2413793103448276,0.47999999999999998,0.37037037037037035,0.5
0.2608695652173913,0.44444444444444442,0.44827586206896552,0.48148148148148145,0.91304347826086951,0.54545454545454541,0.59090909090909094,0.875,0.4642857142857143,0.16666666666666666,0.34999999999999998,0.18181818181818182,0.22727272727272727,0.052631578947368418,0.038461538461538464,0.13793103448275862,0.13793103448275862,0.59999999999999998,0.25925925925925924,0.5
0.2608695652173913,0.30555555555555558,0.41379310344827586,0.55555555555555558,0.82608695652173914,0.45454545454545453,0.54545454545454541,0.875,0.5357142857142857,0.16666666666666666,0.40000000000000002,0.21212121212121213,0.22727272727272727,0.26315789473684209,0.038461538461538464,0.17241379310344829,0.10344827586206896,0.56000000000000005,0.33333333333333331,0.42307692307692307
0.30434782608695654,0.19444444444444445,0.2413793103448276,0.40740740740740738,0.73913043478260865,0.5,0.77272727272727271,0.9375,0.8928571428571429,0.27777777777777779,0.29999999999999999,0.27272727272727271,0.27272727272727271,0.10526315789473684,0.076923076923076927,0.13793103448275862,0.17241379310344829,0.44,0.48148148148148145,0.42307692307692307
0.39130434782608697,0.083333333333333329,0.13793103448275862,0.37037037037037035,0.60869565217391308,0.68181818181818177,0.77272727272727271,0.9375,0.8214285714285714,0.3888888888888889,0.65000000000000002,0.24242424242424243,0.36363636363636365,0.052631578947368418,0.19230769230769232,0.13793103448275862,0.13793103448275862,0.32000000000000001,0.37037037037037035,0.11538461538461539
